Date_Time,t_in,t_out,delta_t,power_heating,power_cooling,power_electricity,total_power
2017/06/15  19:00:00,18.39,14.02,4.366853163023341,0.17,0.0,0.32,0.49
2017/06/15  20:00:00,18.4,14.53,3.8715922758815964,0.22,0.0,0.34,0.56
2017/06/15  21:00:00,18.41,14.81,3.599720498348322,0.22,0.0,0.35,0.57
2017/06/15  22:00:00,18.38,14.55,3.8336481715409203,0.17,0.0,0.1,0.27
2017/06/15  23:00:00,18.3,14.25,4.048030719990333,0.06,0.0,0.0,0.06
2017/06/15  23:59:59,18.24,13.52,4.723582989641756,0.0,0.0,0.0,0.0
2017/06/16  01:00:00,18.18,12.62,5.55383068633496,0.0,0.0,0.0,0.0
2017/06/16  02:00:00,18.12,12.01,6.109691285327926,0.0,0.0,0.0,0.0
2017/06/16  03:00:00,18.08,11.69,6.3864705898313545,0.0,0.0,0.0,0.0
2017/06/16  04:00:00,18.03,11.23,6.799309660967063,0.0,0.0,0.0,0.0
2017/06/16  05:00:00,17.99,10.79,7.192605426727644,0.0,0.0,0.0,0.0
2017/06/16  06:00:00,17.94,10.36,7.586458414604952,0.0,0.0,0.0,0.0
2017/06/16  07:00:00,17.91,10.13,7.783866334859727,0.11,0.0,0.0,0.11
2017/06/16  08:00:00,17.94,11.15,6.786656466819268,0.22,0.0,0.0,0.22
2017/06/16  09:00:00,17.99,12.95,5.0374469952841405,0.11,0.0,0.25,0.36
2017/06/16  10:00:00,18.04,14.21,3.8258103616811656,0.0,0.0,0.25,0.25
2017/06/16  11:00:00,18.08,16.12,1.953567059387364,0.0,0.0,0.25,0.25
2017/06/16  12:00:00,18.26,18.57,-0.30471579925864845,0.0,0.0,0.25,0.25
2017/06/16  13:00:00,18.44,20.42,-1.9804752420053866,0.0,0.0,0.25,0.25
2017/06/16  14:00:00,18.53,21.63,-3.103610224109154,0.0,0.0,0.25,0.25
2017/06/16  15:00:00,18.61,22.77,-4.15125904234225,0.0,0.0,0.25,0.25
2017/06/16  16:00:00,18.68,23.64,-4.957005321174478,0.0,0.0,0.25,0.25
2017/06/16  17:00:00,18.73,24.01,-5.279236295096652,0.06,0.0,0.25,0.31
2017/06/16  18:00:00,18.81,23.92,-5.105833409345291,0.11,0.0,0.33,0.44
2017/06/16  19:00:00,18.84,23.3,-4.4591194529738445,0.17,0.0,0.34,0.51
2017/06/16  20:00:00,18.85,22.64,-3.7935283005485516,0.22,0.0,0.35,0.57
2017/06/16  21:00:00,18.85,21.68,-2.8358486524012996,0.22,0.0,0.35,0.57
2017/06/16  22:00:00,18.78,20.22,-1.4400677339495012,0.17,0.0,0.1,0.27
2017/06/16  23:00:00,18.58,18.29,0.2951919794057112,0.06,0.0,0.0,0.06
2017/06/16  23:59:59,18.36,17.05,1.313711703695141,0.0,0.0,0.0,0.0
2017/06/17  01:00:00,18.32,16.2,2.1180600608728,0.0,0.0,0.0,0.0
2017/06/17  02:00:00,18.22,14.98,3.2371008666640204,0.0,0.0,0.0,0.0
2017/06/17  03:00:00,18.25,13.9,4.350651771452709,0.0,0.0,0.0,0.0
2017/06/17  04:00:00,18.18,13.03,5.152850597264935,0.0,0.0,0.0,0.0
2017/06/17  05:00:00,18.13,12.38,5.751143109294327,0.0,0.0,0.0,0.0
2017/06/17  06:00:00,18.08,11.9,6.184475458490738,0.0,0.0,0.0,0.0
2017/06/17  07:00:00,18.05,11.66,6.396513379261581,0.0,0.0,0.0,0.0
2017/06/17  08:00:00,18.08,12.72,5.363841706285527,0.0,0.0,0.0,0.0
2017/06/17  09:00:00,18.11,15.13,2.9793221668407934,0.22,0.0,0.25,0.47
2017/06/17  10:00:00,18.27,17.9,0.3710263125653803,0.22,0.0,0.25,0.47
2017/06/17  11:00:00,18.51,20.03,-1.5160657672152809,0.22,0.0,0.25,0.47
2017/06/17  12:00:00,18.62,21.56,-2.936463543088241,0.22,0.0,0.25,0.47
2017/06/17  13:00:00,18.69,22.43,-3.7408207242842124,0.22,0.0,0.25,0.47
2017/06/17  14:00:00,18.76,23.19,-4.429561070824196,0.22,0.0,0.25,0.47
2017/06/17  15:00:00,18.85,24.09,-5.2412693959348005,0.22,0.0,0.25,0.47
2017/06/17  16:00:00,18.92,24.93,-6.010383834437654,0.22,0.0,0.25,0.47
2017/06/17  17:00:00,18.97,25.36,-6.383038415841238,0.22,0.0,0.25,0.47
2017/06/17  18:00:00,19.06,25.7,-6.649423204722883,0.22,0.0,0.32,0.54
2017/06/17  19:00:00,19.11,25.96,-6.854999945566842,0.22,0.0,0.34,0.56
2017/06/17  20:00:00,19.16,25.88,-6.72713265660046,0.22,0.0,0.35,0.57
2017/06/17  21:00:00,19.16,24.7,-5.533394128119134,0.0,0.0,0.35,0.35
2017/06/17  22:00:00,19.05,21.54,-2.496115424282781,0.0,0.0,0.1,0.1
2017/06/17  23:00:00,18.86,19.13,-0.26837366470726565,0.0,0.0,0.0,0.0
2017/06/17  23:59:59,18.62,17.7,0.9210896431843238,0.0,0.0,0.0,0.0
2017/06/18  01:00:00,18.47,16.62,1.8580312381901614,0.0,0.0,0.0,0.0
2017/06/18  02:00:00,18.41,15.77,2.6398941431669414,0.0,0.0,0.0,0.0
2017/06/18  03:00:00,18.38,15.13,3.2447291637970075,0.0,0.0,0.0,0.0
2017/06/18  04:00:00,18.45,14.58,3.8700350282204745,0.0,0.0,0.0,0.0
2017/06/18  05:00:00,18.4,14.07,4.324629444895837,0.0,0.0,0.0,0.0
2017/06/18  06:00:00,18.36,13.51,4.855755873221614,0.0,0.0,0.0,0.0
2017/06/18  07:00:00,18.36,13.42,4.932867911197599,0.0,0.0,0.0,0.0
2017/06/18  08:00:00,18.41,14.54,3.870251206872723,0.0,0.0,0.0,0.0
2017/06/18  09:00:00,18.39,16.83,1.5592376338060951,0.22,0.0,0.25,0.47
2017/06/18  10:00:00,18.67,19.45,-0.7789437712349567,0.22,0.0,0.25,0.47
2017/06/18  11:00:00,18.87,21.75,-2.876331470720764,0.22,0.0,0.25,0.47
2017/06/18  12:00:00,18.98,23.27,-4.294839634067838,0.22,0.0,0.25,0.47
2017/06/18  13:00:00,19.04,23.47,-4.425847300652492,0.22,0.0,0.25,0.47
2017/06/18  14:00:00,19.11,24.09,-4.9861047636414675,0.22,0.0,0.25,0.47
2017/06/18  15:00:00,19.21,25.52,-6.314630501901092,0.22,0.0,0.25,0.47
2017/06/18  16:00:00,19.3,26.72,-7.42089734994569,0.22,0.0,0.25,0.47
2017/06/18  17:00:00,19.37,27.09,-7.722547892119184,0.22,0.0,0.25,0.47
2017/06/18  18:00:00,19.43,26.65,-7.219085728657063,0.22,0.0,0.3,0.52
2017/06/18  19:00:00,19.47,26.4,-6.930815284372159,0.22,0.0,0.32,0.54
2017/06/18  20:00:00,19.49,25.71,-6.223287875233691,0.22,0.0,0.34,0.56
2017/06/18  21:00:00,19.48,24.3,-4.822166583143485,0.0,0.0,0.35,0.35
2017/06/18  22:00:00,19.41,22.77,-3.3565591370725087,0.0,0.0,0.1,0.1
2017/06/18  23:00:00,19.31,21.5,-2.184210877074438,0.0,0.0,0.0,0.0
2017/06/18  23:59:59,19.24,20.27,-1.030137261898993,0.0,0.0,0.0,0.0
2017/06/19  01:00:00,19.12,19.0,0.1236926443193056,0.0,0.0,0.0,0.0
2017/06/19  02:00:00,18.92,17.88,1.0383558540233082,0.0,0.0,0.0,0.0
2017/06/19  03:00:00,18.74,16.83,1.914701186600869,0.0,0.0,0.0,0.0
2017/06/19  04:00:00,18.64,15.85,2.789206039548702,0.0,0.0,0.0,0.0
2017/06/19  05:00:00,18.66,14.98,3.6780025208102884,0.0,0.0,0.0,0.0
2017/06/19  06:00:00,18.75,14.27,4.479920043795216,0.0,0.0,0.0,0.0
2017/06/19  07:00:00,18.73,13.98,4.752451982939176,0.11,0.0,0.0,0.11
2017/06/19  08:00:00,18.68,15.18,3.499823886681348,0.22,0.0,0.0,0.22
2017/06/19  09:00:00,18.68,17.19,1.4849698237290987,0.11,0.0,0.25,0.36
2017/06/19  10:00:00,19.05,20.5,-1.4462178062453397,0.0,0.0,0.25,0.25
2017/06/19  11:00:00,19.29,23.42,-4.128649946196358,0.0,0.0,0.25,0.25
2017/06/19  12:00:00,19.4,24.68,-5.282871201038873,0.0,0.0,0.25,0.25
2017/06/19  13:00:00,19.51,26.07,-6.562680438680104,0.0,0.0,0.25,0.25
2017/06/19  14:00:00,19.62,27.05,-7.4341723864180835,0.0,0.0,0.25,0.25
2017/06/19  15:00:00,19.69,27.0,-7.313709843546302,0.0,0.0,0.25,0.25
2017/06/19  16:00:00,19.77,27.76,-7.985712665011125,0.0,0.0,0.25,0.25
2017/06/19  17:00:00,19.88,29.27,-9.381974521730893,0.06,0.0,0.25,0.31
2017/06/19  18:00:00,19.99,29.91,-9.917624359457651,0.11,0.0,0.3,0.41
2017/06/19  19:00:00,20.02,28.72,-8.698098097563697,0.17,0.0,0.32,0.49
2017/06/19  20:00:00,20.0,26.7,-6.697878486994906,0.22,0.0,0.34,0.56
2017/06/19  21:00:00,19.99,25.31,-5.318517925058391,0.22,0.0,0.35,0.57
2017/06/19  22:00:00,19.95,24.2,-4.246278453518858,0.17,0.0,0.1,0.27
2017/06/19  23:00:00,19.87,23.07,-3.2030923139693748,0.06,0.0,0.0,0.06
2017/06/19  23:59:59,19.82,21.99,-2.176543202469446,0.0,0.0,0.0,0.0
2017/06/20  01:00:00,19.73,20.27,-0.5305164521688646,0.0,0.0,0.0,0.0
2017/06/20  02:00:00,19.51,18.74,0.7734853328143636,0.0,0.0,0.0,0.0
2017/06/20  03:00:00,19.35,17.91,1.4414346369433275,0.0,0.0,0.0,0.0
2017/06/20  04:00:00,19.22,17.21,2.0119455826172725,0.0,0.0,0.0,0.0
2017/06/20  05:00:00,19.15,16.98,2.1684576769390524,0.0,0.0,0.0,0.0
2017/06/20  06:00:00,19.06,16.52,2.541321353599777,0.0,0.0,0.0,0.0
2017/06/20  07:00:00,18.99,16.18,2.8063960599011786,0.11,0.0,0.0,0.11
2017/06/20  08:00:00,18.98,16.33,2.6525826866499678,0.22,0.0,0.0,0.22
2017/06/20  09:00:00,18.99,16.61,2.3797135146613684,0.11,0.0,0.25,0.36
2017/06/20  10:00:00,18.94,16.39,2.548002584609069,0.0,0.0,0.25,0.25
2017/06/20  11:00:00,18.98,16.93,2.056611380272173,0.0,0.0,0.25,0.25
2017/06/20  12:00:00,19.16,18.23,0.9384007064589923,0.0,0.0,0.25,0.25
2017/06/20  13:00:00,19.46,20.69,-1.2260854464312594,0.0,0.0,0.25,0.25
2017/06/20  14:00:00,19.63,22.32,-2.6891650050517484,0.0,0.0,0.25,0.25
2017/06/20  15:00:00,19.73,23.72,-3.9877531911633817,0.0,0.0,0.25,0.25
2017/06/20  16:00:00,19.83,25.3,-5.462897289991094,0.0,0.0,0.25,0.25
2017/06/20  17:00:00,19.92,26.25,-6.331970460434949,0.06,0.0,0.25,0.31
2017/06/20  18:00:00,19.99,25.82,-5.832788210117339,0.11,0.0,0.32,0.43
2017/06/20  19:00:00,20.02,25.18,-5.162480006885609,0.17,0.0,0.34,0.51
2017/06/20  20:00:00,20.03,24.15,-4.119325363144618,0.22,0.0,0.35,0.57
2017/06/20  21:00:00,20.01,22.79,-2.7851833241419968,0.22,0.0,0.35,0.57
2017/06/20  22:00:00,19.95,21.44,-1.4898240143691872,0.17,0.0,0.1,0.27
2017/06/20  23:00:00,19.78,19.65,0.12859719987083196,0.06,0.0,0.0,0.06
2017/06/20  23:59:59,19.49,18.1,1.3912929246189165,0.0,0.0,0.0,0.0
2017/06/21  01:00:00,19.31,17.09,2.226740842837433,0.0,0.0,0.0,0.0
2017/06/21  02:00:00,19.22,16.8,2.4248578891254695,0.0,0.0,0.0,0.0
2017/06/21  03:00:00,19.11,16.3,2.8093856058941853,0.0,0.0,0.0,0.0
2017/06/21  04:00:00,19.0,15.55,3.447634311368512,0.0,0.0,0.0,0.0
2017/06/21  05:00:00,18.95,15.14,3.809190125914572,0.0,0.0,0.0,0.0
2017/06/21  06:00:00,19.23,14.92,4.307626044061735,0.0,0.0,0.0,0.0
2017/06/21  07:00:00,19.23,14.94,4.291637539687946,0.11,0.0,0.0,0.11
2017/06/21  08:00:00,18.97,15.41,3.5638703519872994,0.22,0.0,0.0,0.22
2017/06/21  09:00:00,18.99,16.11,2.879388860237892,0.11,0.0,0.25,0.36
2017/06/21  10:00:00,19.09,17.23,1.8596742967343012,0.0,0.0,0.25,0.25
2017/06/21  11:00:00,19.33,18.88,0.45114178188721965,0.0,0.0,0.25,0.25
2017/06/21  12:00:00,19.56,20.16,-0.6053859156757717,0.0,0.0,0.25,0.25
2017/06/21  13:00:00,19.65,21.1,-1.4558372650198557,0.0,0.0,0.25,0.25
2017/06/21  14:00:00,19.73,21.63,-1.9008171168532506,0.0,0.0,0.25,0.25
2017/06/21  15:00:00,19.79,22.16,-2.3676458981769244,0.0,0.0,0.25,0.25
2017/06/21  16:00:00,19.86,22.85,-2.982514018538744,0.0,0.0,0.25,0.25
2017/06/21  17:00:00,19.93,23.47,-3.5366579211442613,0.06,0.0,0.25,0.31
2017/06/21  18:00:00,19.94,22.37,-2.424657932369371,0.11,0.0,0.3,0.41
2017/06/21  19:00:00,19.91,21.06,-1.1539614623188932,0.17,0.0,0.31,0.48
2017/06/21  20:00:00,19.84,19.73,0.11187804706797166,0.22,0.0,0.34,0.56
2017/06/21  21:00:00,19.69,18.94,0.7570693504410606,0.22,0.0,0.35,0.57
2017/06/21  22:00:00,19.63,18.69,0.9389308740099516,0.17,0.0,0.1,0.27
2017/06/21  23:00:00,19.5,18.31,1.1907593740500992,0.06,0.0,0.0,0.06
2017/06/21  23:59:59,19.38,17.67,1.7060128743983576,0.0,0.0,0.0,0.0
2017/06/22  01:00:00,19.29,17.3,1.9912065522258935,0.0,0.0,0.0,0.0
2017/06/22  02:00:00,19.2,16.9,2.303112599168333,0.0,0.0,0.0,0.0
2017/06/22  03:00:00,19.12,16.57,2.545672472157161,0.0,0.0,0.0,0.0
2017/06/22  04:00:00,19.06,16.47,2.596504375205633,0.0,0.0,0.0,0.0
2017/06/22  05:00:00,19.01,16.33,2.6823801693858904,0.0,0.0,0.0,0.0
2017/06/22  06:00:00,18.98,16.11,2.870978335749516,0.0,0.0,0.0,0.0
2017/06/22  07:00:00,18.99,16.07,2.921761841692465,0.11,0.0,0.0,0.11
2017/06/22  08:00:00,18.97,16.18,2.7813117330050297,0.22,0.0,0.0,0.22
2017/06/22  09:00:00,18.99,16.59,2.3933972619977126,0.11,0.0,0.25,0.36
2017/06/22  10:00:00,19.08,17.42,1.6642518093714251,0.0,0.0,0.25,0.25
2017/06/22  11:00:00,19.32,18.99,0.33250586185224407,0.0,0.0,0.25,0.25
2017/06/22  12:00:00,19.57,21.12,-1.5541541240575434,0.0,0.0,0.25,0.25
2017/06/22  13:00:00,19.66,22.17,-2.508013301453211,0.0,0.0,0.25,0.25
2017/06/22  14:00:00,19.73,22.65,-2.9206040578313406,0.0,0.0,0.25,0.25
2017/06/22  15:00:00,19.81,23.73,-3.9122830874172436,0.0,0.0,0.25,0.25
2017/06/22  16:00:00,19.84,23.16,-3.320994849350111,0.0,0.0,0.25,0.25
2017/06/22  17:00:00,19.86,23.1,-3.2490311352293126,0.06,0.0,0.25,0.31
2017/06/22  18:00:00,19.96,24.13,-4.162897314479377,0.11,0.0,0.32,0.43
2017/06/22  19:00:00,20.02,24.31,-4.290502842605562,0.17,0.0,0.34,0.51
2017/06/22  20:00:00,20.03,23.5,-3.468429298698471,0.22,0.0,0.35,0.57
2017/06/22  21:00:00,20.0,21.92,-1.9197108025059393,0.22,0.0,0.35,0.57
2017/06/22  22:00:00,19.93,20.45,-0.519730772409801,0.17,0.0,0.1,0.27
2017/06/22  23:00:00,19.64,18.61,1.0273628135237907,0.06,0.0,0.0,0.06
2017/06/22  23:59:59,19.36,16.99,2.3620378737597747,0.0,0.0,0.0,0.0
2017/06/23  01:00:00,19.15,15.89,3.26464689174351,0.0,0.0,0.0,0.0
2017/06/23  02:00:00,19.19,15.03,4.152607967639195,0.0,0.0,0.0,0.0
2017/06/23  03:00:00,19.32,14.34,4.977761887594742,0.0,0.0,0.0,0.0
2017/06/23  04:00:00,19.28,13.81,5.471664363304788,0.0,0.0,0.0,0.0
2017/06/23  05:00:00,19.25,13.35,5.896620167813374,0.0,0.0,0.0,0.0
2017/06/23  06:00:00,19.22,12.98,6.238709489539797,0.0,0.0,0.0,0.0
2017/06/23  07:00:00,19.22,12.81,6.413037196769794,0.11,0.0,0.0,0.11
2017/06/23  08:00:00,19.27,13.82,5.453233605849295,0.22,0.0,0.0,0.22
2017/06/23  09:00:00,19.03,15.87,3.154667123949377,0.11,0.0,0.25,0.36
2017/06/23  10:00:00,19.33,18.51,0.8273027563003907,0.0,0.0,0.25,0.25
2017/06/23  11:00:00,19.65,20.72,-1.0655363924225902,0.0,0.0,0.25,0.25
2017/06/23  12:00:00,19.77,22.07,-2.304165017222587,0.0,0.0,0.25,0.25
2017/06/23  13:00:00,19.87,23.05,-3.1823845537305893,0.0,0.0,0.25,0.25
2017/06/23  14:00:00,19.95,23.99,-4.0326711042949945,0.0,0.0,0.25,0.25
2017/06/23  15:00:00,20.03,24.8,-4.770840920153251,0.0,0.0,0.25,0.25
2017/06/23  16:00:00,20.09,25.47,-5.376422237559762,0.0,0.0,0.25,0.25
2017/06/23  17:00:00,20.15,25.9,-5.749828288187462,0.06,0.0,0.25,0.31
2017/06/23  18:00:00,20.24,26.44,-6.206515549243164,0.11,0.0,0.31,0.42
2017/06/23  19:00:00,20.29,26.45,-6.160379791962715,0.17,0.0,0.33,0.5
2017/06/23  20:00:00,20.32,25.87,-5.553927491427913,0.22,0.0,0.35,0.57
2017/06/23  21:00:00,20.31,24.45,-4.145527405488998,0.22,0.0,0.35,0.57
2017/06/23  22:00:00,20.22,22.33,-2.1062562978912425,0.17,0.0,0.1,0.27
2017/06/23  23:00:00,20.08,20.53,-0.44443726881933543,0.06,0.0,0.0,0.06
2017/06/23  23:59:59,19.89,19.2,0.6913737734976912,0.0,0.0,0.0,0.0
2017/06/24  01:00:00,19.7,18.18,1.5188361965861823,0.0,0.0,0.0,0.0
2017/06/24  02:00:00,19.55,17.38,2.1697780760460716,0.0,0.0,0.0,0.0
2017/06/24  03:00:00,19.41,16.67,2.740664495011444,0.0,0.0,0.0,0.0
2017/06/24  04:00:00,19.27,15.98,3.2900977752747593,0.0,0.0,0.0,0.0
2017/06/24  05:00:00,19.16,15.31,3.847399415071015,0.0,0.0,0.0,0.0
2017/06/24  06:00:00,19.41,14.74,4.674432143124971,0.0,0.0,0.0,0.0
2017/06/24  07:00:00,19.44,14.44,5.0023435728970025,0.0,0.0,0.0,0.0
2017/06/24  08:00:00,19.15,15.42,3.7266360054350667,0.0,0.0,0.0,0.0
2017/06/24  09:00:00,19.36,17.55,1.8125625018005884,0.22,0.0,0.25,0.47
2017/06/24  10:00:00,19.75,20.57,-0.8289648086164014,0.22,0.0,0.25,0.47
2017/06/24  11:00:00,19.98,23.14,-3.1643254619473424,0.22,0.0,0.25,0.47
2017/06/24  12:00:00,20.12,24.95,-4.8293393498155055,0.22,0.0,0.25,0.47
2017/06/24  13:00:00,20.24,26.36,-6.120462091243944,0.22,0.0,0.25,0.47
2017/06/24  14:00:00,20.33,26.8,-6.465115723754579,0.22,0.0,0.25,0.47
2017/06/24  15:00:00,20.41,27.28,-6.862454197205427,0.22,0.0,0.25,0.47
2017/06/24  16:00:00,20.51,28.06,-7.55735192325152,0.22,0.0,0.25,0.47
2017/06/24  17:00:00,20.59,28.75,-8.154230109638046,0.22,0.0,0.25,0.47
2017/06/24  18:00:00,20.68,28.88,-8.205692599144136,0.22,0.0,0.3,0.52
2017/06/24  19:00:00,20.71,28.13,-7.421925390993266,0.22,0.0,0.31,0.53
2017/06/24  20:00:00,20.75,27.91,-7.16501382435305,0.22,0.0,0.34,0.56
2017/06/24  21:00:00,20.75,26.63,-5.877455191168803,0.0,0.0,0.35,0.35
2017/06/24  22:00:00,20.68,24.62,-3.9435104847537445,0.0,0.0,0.1,0.1
2017/06/24  23:00:00,20.55,22.56,-2.0052921093870992,0.0,0.0,0.0,0.0
2017/06/24  23:59:59,20.47,21.17,-0.7038091737606926,0.0,0.0,0.0,0.0
2017/06/25  01:00:00,20.38,20.25,0.13413069994782134,0.0,0.0,0.0,0.0
2017/06/25  02:00:00,20.22,19.41,0.8090684683992961,0.0,0.0,0.0,0.0
2017/06/25  03:00:00,20.07,18.52,1.553504820537821,0.0,0.0,0.0,0.0
2017/06/25  04:00:00,19.94,17.82,2.1265673428434013,0.0,0.0,0.0,0.0
2017/06/25  05:00:00,19.85,17.39,2.45469404101042,0.0,0.0,0.0,0.0
2017/06/25  06:00:00,19.77,17.0,2.7730833578710765,0.0,0.0,0.0,0.0
2017/06/25  07:00:00,19.73,16.8,2.9334778751310253,0.0,0.0,0.0,0.0
2017/06/25  08:00:00,19.81,17.55,2.254272393900404,0.0,0.0,0.0,0.0
2017/06/25  09:00:00,20.08,19.67,0.4040852007023119,0.22,0.0,0.25,0.47
2017/06/25  10:00:00,20.41,22.47,-2.0610062142322754,0.22,0.0,0.25,0.47
2017/06/25  11:00:00,20.57,24.85,-4.276448090158048,0.22,0.0,0.25,0.47
2017/06/25  12:00:00,20.71,26.57,-5.854190357157261,0.22,0.0,0.25,0.47
2017/06/25  13:00:00,20.84,27.9,-7.060986255443826,0.22,0.0,0.25,0.47
2017/06/25  14:00:00,20.95,28.71,-7.76588489958494,0.22,0.0,0.25,0.47
2017/06/25  15:00:00,21.03,28.89,-7.863344110806871,0.22,0.0,0.25,0.47
2017/06/25  16:00:00,21.11,29.18,-8.066416002520555,0.22,0.0,0.25,0.47
2017/06/25  17:00:00,21.19,29.81,-8.615831217075094,0.22,0.0,0.25,0.47
2017/06/25  18:00:00,21.29,30.24,-8.949517373357157,0.22,0.0,0.3,0.52
2017/06/25  19:00:00,21.35,30.23,-8.88093664877007,0.22,0.0,0.31,0.53
2017/06/25  20:00:00,21.38,29.41,-8.020931483006155,0.22,0.0,0.34,0.56
2017/06/25  21:00:00,21.4,28.44,-7.041738119144902,0.0,0.0,0.35,0.35
2017/06/25  22:00:00,21.35,26.6,-5.253956205495697,0.0,0.0,0.1,0.1
2017/06/25  23:00:00,21.24,24.77,-3.5216160649954453,0.0,0.0,0.0,0.0
2017/06/25  23:59:59,21.19,23.43,-2.248746797128188,0.0,0.0,0.0,0.0
2017/06/26  01:00:00,21.14,22.51,-1.3714004974413854,0.0,0.0,0.0,0.0
2017/06/26  02:00:00,21.1,21.78,-0.6784047360669376,0.0,0.0,0.0,0.0
2017/06/26  03:00:00,21.03,20.98,0.048655882775651804,0.0,0.0,0.0,0.0
2017/06/26  04:00:00,20.9,20.28,0.6178212085414003,0.0,0.0,0.0,0.0
2017/06/26  05:00:00,20.81,19.71,1.0991819254357544,0.0,0.0,0.0,0.0
2017/06/26  06:00:00,20.73,19.24,1.4907415400085462,0.0,0.0,0.0,0.0
2017/06/26  07:00:00,20.7,18.95,1.7466393699144689,0.11,0.0,0.0,0.11
2017/06/26  08:00:00,20.78,19.57,1.2143051725066023,0.22,0.0,0.0,0.22
2017/06/26  09:00:00,21.06,21.65,-0.5918807258791432,0.11,0.0,0.25,0.36
2017/06/26  10:00:00,21.28,24.57,-3.291804583718392,0.0,0.0,0.25,0.25
2017/06/26  11:00:00,21.43,27.0,-5.56422701417657,0.0,0.0,0.25,0.25
2017/06/26  12:00:00,21.56,28.64,-7.081206571708773,0.0,0.0,0.25,0.25
2017/06/26  13:00:00,21.66,29.28,-7.627702115586285,0.0,0.0,0.25,0.25
2017/06/26  14:00:00,21.74,29.86,-8.116565951996826,0.0,0.0,0.25,0.25
2017/06/26  15:00:00,21.85,31.05,-9.201022306394872,0.0,0.0,0.25,0.25
2017/06/26  16:00:00,21.92,31.35,-9.427931922622825,0.0,0.0,0.25,0.25
2017/06/26  17:00:00,21.99,31.42,-9.436579116298887,0.06,0.0,0.25,0.31
2017/06/26  18:00:00,22.09,31.92,-9.83420656497061,0.11,0.0,0.31,0.42
2017/06/26  19:00:00,22.17,32.17,-9.998210058868196,0.17,0.0,0.33,0.5
2017/06/26  20:00:00,22.22,31.66,-9.43884165061612,0.22,0.0,0.35,0.57
2017/06/26  21:00:00,22.23,30.15,-7.916231568351819,0.22,0.0,0.35,0.57
2017/06/26  22:00:00,22.15,27.45,-5.299778767924625,0.17,0.0,0.1,0.27
2017/06/26  23:00:00,22.03,24.99,-2.9628666250689975,0.06,0.0,0.0,0.06
2017/06/26  23:59:59,21.95,23.51,-1.5636756819757949,0.0,0.0,0.0,0.0
2017/06/27  01:00:00,21.9,22.61,-0.7137499016729194,0.0,0.0,0.0,0.0
2017/06/27  02:00:00,21.83,21.8,0.02816281674786225,0.0,0.0,0.0,0.0
2017/06/27  03:00:00,21.68,21.01,0.6737443934862704,0.0,0.0,0.0,0.0
2017/06/27  04:00:00,21.56,20.29,1.2730809977182886,0.0,0.0,0.0,0.0
2017/06/27  05:00:00,21.45,19.66,1.786612582128562,0.0,0.0,0.0,0.0
2017/06/27  06:00:00,21.34,19.11,2.2374815550271734,0.0,0.0,0.0,0.0
2017/06/27  07:00:00,21.27,18.68,2.5827471246566844,0.11,0.0,0.0,0.11
2017/06/27  08:00:00,21.32,19.23,2.087949943610237,0.22,0.0,0.0,0.22
2017/06/27  09:00:00,21.56,21.04,0.5157645133133499,0.11,0.0,0.25,0.36
2017/06/27  10:00:00,21.89,24.5,-2.609911523374091,0.0,0.0,0.25,0.25
2017/06/27  11:00:00,22.09,27.46,-5.373609315186201,0.0,0.0,0.25,0.25
2017/06/27  12:00:00,22.23,29.13,-6.905342523950505,0.0,0.0,0.25,0.25
2017/06/27  13:00:00,22.34,30.0,-7.666518754494803,0.0,0.0,0.25,0.25
2017/06/27  14:00:00,22.43,30.59,-8.153786531195824,0.0,0.0,0.25,0.25
2017/06/27  15:00:00,22.53,31.35,-8.827596592771496,0.0,0.0,0.25,0.25
2017/06/27  16:00:00,22.61,32.12,-9.508981028517574,0.0,0.0,0.25,0.25
2017/06/27  17:00:00,22.7,32.86,-10.163624439382975,0.06,0.0,0.25,0.31
2017/06/27  18:00:00,22.8,33.31,-10.5104322721361,0.11,0.0,0.31,0.42
2017/06/27  19:00:00,22.8,31.34,-8.537067455712904,0.17,0.0,0.33,0.5
2017/06/27  20:00:00,22.79,29.56,-6.765386815829171,0.22,0.0,0.35,0.57
2017/06/27  21:00:00,22.83,29.36,-6.537640519025601,0.22,0.0,0.35,0.57
2017/06/27  22:00:00,22.78,27.81,-5.025375506451166,0.17,0.0,0.1,0.27
2017/06/27  23:00:00,22.67,25.67,-3.0041709887911523,0.06,0.0,0.0,0.06
2017/06/27  23:59:59,22.6,24.22,-1.6223889177624926,0.0,0.0,0.0,0.0
2017/06/28  01:00:00,22.53,23.03,-0.4982607216797632,0.0,0.0,0.0,0.0
2017/06/28  02:00:00,22.4,22.03,0.3672081168846688,0.0,0.0,0.0,0.0
2017/06/28  03:00:00,22.26,21.27,0.986302924949257,0.0,0.0,0.0,0.0
2017/06/28  04:00:00,22.15,20.7,1.45374702295263,0.0,0.0,0.0,0.0
2017/06/28  05:00:00,22.06,20.21,1.8495840358919686,0.0,0.0,0.0,0.0
2017/06/28  06:00:00,21.98,19.8,2.17268849618808,0.0,0.0,0.0,0.0
2017/06/28  07:00:00,21.92,19.57,2.353589592692643,0.11,0.0,0.0,0.11
2017/06/28  08:00:00,21.99,20.25,1.7471923873555077,0.22,0.0,0.0,0.22
2017/06/28  09:00:00,22.26,22.25,0.0022192087239538694,0.11,0.0,0.25,0.36
